Year,Month,Day,Weekday,Period,Hour,Min,Sec,Transaction,Item,Item_Price,Type
2016,11,1,Tuesday,morning,8,22,28,180,Jam,10.08,food
2016,11,1,Tuesday,morning,8,22,28,180,Tea,6.65,drinks
2016,11,1,Tuesday,morning,8,45,20,181,Tea,6.65,drinks
2016,11,1,Tuesday,morning,8,45,20,181,Tea,6.65,drinks
2016,11,1,Tuesday,morning,9,7,47,182,Pastry,2.91,food
2016,11,1,Tuesday,morning,9,7,47,182,Pastry,2.91,food
2016,11,1,Tuesday,morning,9,7,47,182,Ella's Kitchen Pouches,1.39,unknown
2016,11,1,Tuesday,morning,9,9,26,183,Pastry,2.91,food
2016,11,1,Tuesday,morning,9,26,3,184,Farm House,3.31,unknown
2016,11,1,Tuesday,morning,9,26,3,184,NONE,9.98,unknown
2016,11,1,Tuesday,morning,9,26,3,184,Tea,6.65,drinks
2016,11,1,Tuesday,morning,9,29,25,185,Tea,6.65,drinks
2016,11,1,Tuesday,morning,9,29,25,185,Victorian Sponge,6.85,food
2016,11,1,Tuesday,morning,9,43,13,186,Tea,6.65,drinks
2016,11,1,Tuesday,morning,9,43,13,186,Pastry,2.91,food
2016,11,1,Tuesday,morning,10,2,27,187,Bread,3.01,food
2016,11,1,Tuesday,morning,10,4,5,188,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,10,29,2,189,Bread,3.01,food
2016,11,1,Tuesday,morning,10,29,2,189,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,10,34,53,190,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,10,34,53,190,Pastry,2.91,food
2016,11,1,Tuesday,morning,10,34,53,190,Pastry,2.91,food
2016,11,1,Tuesday,morning,10,50,50,191,Soup,8.77,drinks
2016,11,1,Tuesday,morning,10,50,50,191,Tea,6.65,drinks
2016,11,1,Tuesday,morning,10,56,8,192,NONE,9.98,unknown
2016,11,1,Tuesday,morning,10,56,8,192,Bread,3.01,food
2016,11,1,Tuesday,morning,11,0,48,193,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,4,36,194,Bread,3.01,food
2016,11,1,Tuesday,morning,11,4,36,194,Bread,3.01,food
2016,11,1,Tuesday,morning,11,6,9,195,Bread,3.01,food
2016,11,1,Tuesday,morning,11,6,9,195,NONE,9.98,unknown
2016,11,1,Tuesday,morning,11,6,9,195,Scandinavian,10.38,unknown
2016,11,1,Tuesday,morning,11,8,18,196,Bread,3.01,food
2016,11,1,Tuesday,morning,11,8,18,196,Cake,4.73,food
2016,11,1,Tuesday,morning,11,8,18,196,Cookies,7.35,food
2016,11,1,Tuesday,morning,11,10,11,197,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,10,11,197,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,10,11,197,Tea,6.65,drinks
2016,11,1,Tuesday,morning,11,11,58,198,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,11,58,198,Cookies,7.35,food
2016,11,1,Tuesday,morning,11,13,20,199,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,16,30,200,Bread,3.01,food
2016,11,1,Tuesday,morning,11,22,36,201,NONE,9.98,unknown
2016,11,1,Tuesday,morning,11,22,36,201,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,22,36,201,Pastry,2.91,food
2016,11,1,Tuesday,morning,11,23,19,202,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,23,19,202,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,25,53,203,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,30,0,204,Scandinavian,10.38,unknown
2016,11,1,Tuesday,morning,11,30,0,204,Bread,3.01,food
2016,11,1,Tuesday,morning,11,49,31,205,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,49,31,205,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,49,31,205,Pastry,2.91,food
2016,11,1,Tuesday,morning,11,54,17,206,Scandinavian,10.38,unknown
2016,11,1,Tuesday,morning,11,54,17,206,Coffee,9.07,drinks
2016,11,1,Tuesday,morning,11,54,17,206,Pastry,2.91,food
2016,11,1,Tuesday,afternoon,12,3,37,207,Hearty & Seasonal,5.84,unknown
2016,11,1,Tuesday,afternoon,12,3,37,207,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,12,3,37,207,Muffin,3.01,food
2016,11,1,Tuesday,afternoon,12,10,9,208,Bread,3.01,food
2016,11,1,Tuesday,afternoon,12,10,38,209,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,12,12,26,210,Scandinavian,10.38,unknown
2016,11,1,Tuesday,afternoon,12,15,36,211,Soup,8.77,drinks
2016,11,1,Tuesday,afternoon,12,15,36,211,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,12,20,30,212,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,12,20,30,212,Cookies,7.35,food
2016,11,1,Tuesday,afternoon,12,20,30,212,Tartine,8.06,food
2016,11,1,Tuesday,afternoon,12,22,4,213,Bread,3.01,food
2016,11,1,Tuesday,afternoon,12,26,43,214,Bread,3.01,food
2016,11,1,Tuesday,afternoon,12,26,43,214,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,12,26,43,214,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,12,30,30,215,Pastry,2.91,food
2016,11,1,Tuesday,afternoon,12,30,30,215,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,12,31,30,216,Tartine,8.06,food
2016,11,1,Tuesday,afternoon,12,31,30,216,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,12,33,31,217,Bread,3.01,food
2016,11,1,Tuesday,afternoon,12,33,31,217,Cookies,7.35,food
2016,11,1,Tuesday,afternoon,12,37,29,218,Sandwich,3.21,food
2016,11,1,Tuesday,afternoon,12,41,16,219,Tartine,8.06,food
2016,11,1,Tuesday,afternoon,12,49,16,220,Bread,3.01,food
2016,11,1,Tuesday,afternoon,12,49,16,220,Pastry,2.91,food
2016,11,1,Tuesday,afternoon,12,53,18,221,Bread,3.01,food
2016,11,1,Tuesday,afternoon,12,53,18,221,Scandinavian,10.38,unknown
2016,11,1,Tuesday,afternoon,13,8,46,222,Scandinavian,10.38,unknown
2016,11,1,Tuesday,afternoon,13,11,34,223,Alfajores,7.76,food
2016,11,1,Tuesday,afternoon,13,11,34,223,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,13,15,8,224,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,13,19,0,225,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,13,19,0,225,Coke,4.73,drinks
2016,11,1,Tuesday,afternoon,13,19,0,225,Soup,8.77,drinks
2016,11,1,Tuesday,afternoon,13,21,52,226,Cake,4.73,food
2016,11,1,Tuesday,afternoon,13,31,35,227,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,13,31,35,227,Sandwich,3.21,food
2016,11,1,Tuesday,afternoon,13,31,35,227,Soup,8.77,drinks
2016,11,1,Tuesday,afternoon,13,33,54,228,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,13,37,48,229,Hearty & Seasonal,5.84,unknown
2016,11,1,Tuesday,afternoon,13,37,48,229,Bread,3.01,food
2016,11,1,Tuesday,afternoon,13,41,53,230,Alfajores,7.76,food
2016,11,1,Tuesday,afternoon,13,45,21,231,Cake,4.73,food
2016,11,1,Tuesday,afternoon,14,10,3,232,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,14,10,3,232,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,14,10,3,232,Bread,3.01,food
2016,11,1,Tuesday,afternoon,14,13,26,233,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,14,13,26,233,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,14,13,26,233,Bread,3.01,food
2016,11,1,Tuesday,afternoon,14,13,26,233,Soup,8.77,drinks
2016,11,1,Tuesday,afternoon,14,14,1,234,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,14,14,1,234,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,14,18,52,235,Scandinavian,10.38,unknown
2016,11,1,Tuesday,afternoon,14,22,7,236,Fudge,1.39,food
2016,11,1,Tuesday,afternoon,14,25,14,237,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,14,25,14,237,Sandwich,3.21,food
2016,11,1,Tuesday,afternoon,14,37,16,238,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,14,37,16,238,Bread,3.01,food
2016,11,1,Tuesday,afternoon,14,37,16,238,Cookies,7.35,food
2016,11,1,Tuesday,afternoon,14,37,16,238,Pastry,2.91,food
2016,11,1,Tuesday,afternoon,14,37,26,239,Muffin,3.01,food
2016,11,1,Tuesday,afternoon,14,42,31,240,Scandinavian,10.38,unknown
2016,11,1,Tuesday,afternoon,14,54,33,241,Jam,10.08,food
2016,11,1,Tuesday,afternoon,14,54,33,241,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,15,2,23,242,Juice,7.76,drinks
2016,11,1,Tuesday,afternoon,15,2,23,242,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,15,2,23,242,Alfajores,7.76,food
2016,11,1,Tuesday,afternoon,15,18,43,243,Cake,4.73,food
2016,11,1,Tuesday,afternoon,15,18,43,243,Muffin,3.01,food
2016,11,1,Tuesday,afternoon,15,18,43,243,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,15,18,43,243,Soup,8.77,drinks
2016,11,1,Tuesday,afternoon,15,33,18,244,Hot chocolate,9.58,drinks
2016,11,1,Tuesday,afternoon,15,33,18,244,Cake,4.73,food
2016,11,1,Tuesday,afternoon,15,33,18,244,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,15,37,30,245,Cake,4.73,food
2016,11,1,Tuesday,afternoon,15,37,30,245,Cookies,7.35,food
2016,11,1,Tuesday,afternoon,15,48,44,246,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,15,48,44,246,Bread,3.01,food
2016,11,1,Tuesday,afternoon,16,7,11,247,Alfajores,7.76,food
2016,11,1,Tuesday,afternoon,16,7,11,247,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,16,7,11,247,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,16,7,11,247,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,16,7,11,247,Juice,7.76,drinks
2016,11,1,Tuesday,afternoon,16,8,22,248,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,16,8,22,248,Tea,6.65,drinks
2016,11,1,Tuesday,afternoon,16,8,22,248,Soup,8.77,drinks
2016,11,1,Tuesday,afternoon,16,10,3,249,Hot chocolate,9.58,drinks
2016,11,1,Tuesday,afternoon,16,10,42,250,Cookies,7.35,food
2016,11,1,Tuesday,afternoon,16,26,55,251,Coffee,9.07,drinks
2016,11,1,Tuesday,afternoon,16,26,55,251,Medialuna,9.07,food
2016,11,1,Tuesday,afternoon,16,28,57,252,Bread,3.01,food
2016,11,1,Tuesday,afternoon,16,28,57,252,Eggs,4.63,food
2016,11,1,Tuesday,afternoon,17,46,13,253,Scandinavian,10.38,unknown
2016,11,1,Tuesday,evening,18,43,55,254,Medialuna,9.07,food
2016,11,2,Wednesday,morning,8,2,20,255,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,8,2,20,255,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,8,2,20,255,Pastry,2.91,food
2016,11,2,Wednesday,morning,8,5,3,256,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,8,5,3,256,Bread,3.01,food
2016,11,2,Wednesday,morning,8,7,5,257,Bread,3.01,food
2016,11,2,Wednesday,morning,8,7,5,257,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,8,7,5,257,Pastry,2.91,food
2016,11,2,Wednesday,morning,8,7,5,257,NONE,9.98,unknown
2016,11,2,Wednesday,morning,8,8,45,258,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,8,8,45,258,Pastry,2.91,food
2016,11,2,Wednesday,morning,8,11,35,259,Pastry,2.91,food
2016,11,2,Wednesday,morning,8,12,3,260,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,8,12,51,261,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,8,29,4,262,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,8,29,4,262,Hot chocolate,9.58,drinks
2016,11,2,Wednesday,morning,8,29,4,262,Pastry,2.91,food
2016,11,2,Wednesday,morning,8,53,32,263,Coke,4.73,drinks
2016,11,2,Wednesday,morning,9,2,24,264,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,9,2,24,264,Jam,10.08,food
2016,11,2,Wednesday,morning,9,3,13,265,Tea,6.65,drinks
2016,11,2,Wednesday,morning,9,5,25,266,NONE,9.98,unknown
2016,11,2,Wednesday,morning,9,5,25,266,Bread,3.01,food
2016,11,2,Wednesday,morning,9,5,25,266,Pastry,2.91,food
2016,11,2,Wednesday,morning,9,18,53,267,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,9,18,53,267,Alfajores,7.76,food
2016,11,2,Wednesday,morning,9,18,53,267,Farm House,3.31,unknown
2016,11,2,Wednesday,morning,9,22,47,268,Tea,6.65,drinks
2016,11,2,Wednesday,morning,9,22,47,268,Pastry,2.91,food
2016,11,2,Wednesday,morning,9,25,31,269,Bread,3.01,food
2016,11,2,Wednesday,morning,9,27,58,270,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,9,27,58,270,Jam,10.08,food
2016,11,2,Wednesday,morning,9,33,47,271,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,9,33,47,271,Tea,6.65,drinks
2016,11,2,Wednesday,morning,9,33,47,271,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,9,33,47,271,Pastry,2.91,food
2016,11,2,Wednesday,morning,9,35,10,272,Farm House,3.31,unknown
2016,11,2,Wednesday,morning,9,52,58,274,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,9,52,58,274,NONE,9.98,unknown
2016,11,2,Wednesday,morning,9,52,58,274,Bread,3.01,food
2016,11,2,Wednesday,morning,9,52,58,274,Pastry,2.91,food
2016,11,2,Wednesday,morning,9,53,28,275,Farm House,3.31,unknown
2016,11,2,Wednesday,morning,9,54,47,276,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,9,54,47,276,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,9,54,47,276,Pastry,2.91,food
2016,11,2,Wednesday,morning,10,12,15,277,Farm House,3.31,unknown
2016,11,2,Wednesday,morning,10,13,27,278,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,10,13,27,278,Pastry,2.91,food
2016,11,2,Wednesday,morning,10,15,48,279,NONE,9.98,unknown
2016,11,2,Wednesday,morning,10,15,48,279,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,10,17,22,280,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,10,17,22,280,Pastry,2.91,food
2016,11,2,Wednesday,morning,10,29,56,281,Bread,3.01,food
2016,11,2,Wednesday,morning,10,29,56,281,Bread,3.01,food
2016,11,2,Wednesday,morning,10,37,45,282,Bread,3.01,food
2016,11,2,Wednesday,morning,10,37,45,282,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,10,37,45,282,Pastry,2.91,food
2016,11,2,Wednesday,morning,10,44,50,283,Pastry,2.91,food
2016,11,2,Wednesday,morning,10,44,50,283,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,10,48,8,284,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,10,48,8,284,Farm House,3.31,unknown
2016,11,2,Wednesday,morning,10,52,20,285,Farm House,3.31,unknown
2016,11,2,Wednesday,morning,10,52,20,285,Farm House,3.31,unknown
2016,11,2,Wednesday,morning,10,52,20,285,Pastry,2.91,food
2016,11,2,Wednesday,morning,10,53,48,286,Bread,3.01,food
2016,11,2,Wednesday,morning,10,53,48,286,Juice,7.76,drinks
2016,11,2,Wednesday,morning,10,53,48,286,Alfajores,7.76,food
2016,11,2,Wednesday,morning,10,56,40,287,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,10,56,40,287,Pastry,2.91,food
2016,11,2,Wednesday,morning,10,59,16,288,Bread,3.01,food
2016,11,2,Wednesday,morning,10,59,16,288,Alfajores,7.76,food
2016,11,2,Wednesday,morning,11,0,57,289,Bread,3.01,food
2016,11,2,Wednesday,morning,11,3,49,290,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,11,3,49,290,Cookies,7.35,food
2016,11,2,Wednesday,morning,11,4,47,291,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,11,15,13,292,Cookies,7.35,food
2016,11,2,Wednesday,morning,11,29,15,293,Hearty & Seasonal,5.84,unknown
2016,11,2,Wednesday,morning,11,35,36,294,Coffee,9.07,drinks
2016,11,2,Wednesday,morning,11,39,45,295,Jam,10.08,food
2016,11,2,Wednesday,morning,11,39,45,295,Tartine,8.06,food
2016,11,2,Wednesday,morning,11,39,45,295,Bread,3.01,food
2016,11,2,Wednesday,morning,11,58,42,296,Farm House,3.31,unknown
2016,11,2,Wednesday,morning,11,58,42,296,Scandinavian,10.38,unknown
2016,11,2,Wednesday,afternoon,12,6,51,297,Hearty & Seasonal,5.84,unknown
2016,11,2,Wednesday,afternoon,12,6,51,297,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,12,6,51,297,Muffin,3.01,food
2016,11,2,Wednesday,afternoon,12,6,51,297,Scandinavian,10.38,unknown
2016,11,2,Wednesday,afternoon,12,11,56,298,Tartine,8.06,food
2016,11,2,Wednesday,afternoon,12,11,56,298,Pick and Mix Bowls,4.93,unknown
2016,11,2,Wednesday,afternoon,12,11,56,298,NONE,9.98,unknown
2016,11,2,Wednesday,afternoon,12,11,56,298,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,12,11,56,298,Coke,4.73,drinks
2016,11,2,Wednesday,afternoon,12,14,15,299,Bread,3.01,food
2016,11,2,Wednesday,afternoon,12,18,15,300,Scandinavian,10.38,unknown
2016,11,2,Wednesday,afternoon,12,18,15,300,Farm House,3.31,unknown
2016,11,2,Wednesday,afternoon,12,18,15,300,Alfajores,7.76,food
2016,11,2,Wednesday,afternoon,12,18,15,300,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,12,18,15,300,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,12,24,6,301,Juice,7.76,drinks
2016,11,2,Wednesday,afternoon,12,24,6,301,Mineral water,2.51,drinks
2016,11,2,Wednesday,afternoon,12,24,6,301,Soup,8.77,drinks
2016,11,2,Wednesday,afternoon,12,27,31,302,Soup,8.77,drinks
2016,11,2,Wednesday,afternoon,12,27,31,302,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,12,30,42,303,Juice,7.76,drinks
2016,11,2,Wednesday,afternoon,12,30,42,303,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,12,30,42,303,Cookies,7.35,food
2016,11,2,Wednesday,afternoon,12,30,42,303,Soup,8.77,drinks
2016,11,2,Wednesday,afternoon,12,33,51,304,Hearty & Seasonal,5.84,unknown
2016,11,2,Wednesday,afternoon,12,33,51,304,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,12,35,41,305,Fudge,1.39,food
2016,11,2,Wednesday,afternoon,12,39,2,306,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,12,39,2,306,Mineral water,2.51,drinks
2016,11,2,Wednesday,afternoon,12,39,2,306,Juice,7.76,drinks
2016,11,2,Wednesday,afternoon,12,39,2,306,Soup,8.77,drinks
2016,11,2,Wednesday,afternoon,12,52,44,307,Hearty & Seasonal,5.84,unknown
2016,11,2,Wednesday,afternoon,12,54,49,308,Hearty & Seasonal,5.84,unknown
2016,11,2,Wednesday,afternoon,12,54,49,308,Smoothies,8.26,unknown
2016,11,2,Wednesday,afternoon,12,56,40,309,Hearty & Seasonal,5.84,unknown
2016,11,2,Wednesday,afternoon,12,56,40,309,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,13,2,57,310,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,13,2,57,310,Sandwich,3.21,food
2016,11,2,Wednesday,afternoon,13,2,57,310,Sandwich,3.21,food
2016,11,2,Wednesday,afternoon,13,9,40,311,Cookies,7.35,food
2016,11,2,Wednesday,afternoon,13,9,40,311,Farm House,3.31,unknown
2016,11,2,Wednesday,afternoon,13,11,57,312,Soup,8.77,drinks
2016,11,2,Wednesday,afternoon,13,11,57,312,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,13,11,57,312,Juice,7.76,drinks
2016,11,2,Wednesday,afternoon,13,12,44,313,Soup,8.77,drinks
2016,11,2,Wednesday,afternoon,13,16,48,314,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,13,23,56,316,Bread,3.01,food
2016,11,2,Wednesday,afternoon,13,42,15,317,Cookies,7.35,food
2016,11,2,Wednesday,afternoon,13,42,15,317,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,13,46,42,318,Soup,8.77,drinks
2016,11,2,Wednesday,afternoon,13,46,42,318,Hearty & Seasonal,5.84,unknown
2016,11,2,Wednesday,afternoon,13,46,42,318,Bread,3.01,food
2016,11,2,Wednesday,afternoon,13,50,59,319,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,13,58,39,320,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,14,0,37,321,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,14,0,37,321,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,14,1,20,322,Bread,3.01,food
2016,11,2,Wednesday,afternoon,14,5,20,323,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,14,11,14,324,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,14,11,14,324,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,14,11,50,325,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,14,34,44,326,Fudge,1.39,food
2016,11,2,Wednesday,afternoon,15,3,25,327,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,15,25,57,328,Soup,8.77,drinks
2016,11,2,Wednesday,afternoon,15,25,57,328,Tea,6.65,drinks
2016,11,2,Wednesday,afternoon,15,33,54,329,Juice,7.76,drinks
2016,11,2,Wednesday,afternoon,15,46,22,330,Alfajores,7.76,food
2016,11,2,Wednesday,afternoon,15,57,42,331,Bread,3.01,food
2016,11,2,Wednesday,afternoon,16,25,49,332,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,16,25,49,332,Alfajores,7.76,food
2016,11,2,Wednesday,afternoon,16,54,35,333,Juice,7.76,drinks
2016,11,2,Wednesday,afternoon,16,54,35,333,Alfajores,7.76,food
2016,11,2,Wednesday,afternoon,16,54,35,333,Cookies,7.35,food
2016,11,2,Wednesday,afternoon,16,54,35,333,Pick and Mix Bowls,4.93,unknown
2016,11,2,Wednesday,afternoon,16,54,35,333,Mineral water,2.51,drinks
2016,11,2,Wednesday,afternoon,17,1,56,334,Coffee,9.07,drinks
2016,11,2,Wednesday,afternoon,17,1,56,334,Alfajores,7.76,food
2016,11,2,Wednesday,afternoon,17,41,1,335,Fudge,1.39,food
2016,11,2,Wednesday,evening,18,8,40,336,Mighty Protein,5.94,food
2016,11,2,Wednesday,evening,18,8,40,336,Juice,7.76,drinks
2016,11,2,Wednesday,evening,18,13,4,337,Coffee,9.07,drinks
2016,11,2,Wednesday,evening,18,13,4,337,Mineral water,2.51,drinks
2016,11,2,Wednesday,evening,18,13,4,337,Alfajores,7.76,food
2016,11,2,Wednesday,evening,18,19,43,338,Mighty Protein,5.94,food
2016,11,2,Wednesday,evening,18,19,43,338,Coffee,9.07,drinks
2016,11,2,Wednesday,evening,18,40,2,339,Alfajores,7.76,food
2016,11,3,Thursday,morning,7,46,50,340,Coffee,9.07,drinks
2016,11,3,Thursday,morning,7,46,50,340,Bread,3.01,food
2016,11,3,Thursday,morning,7,50,50,341,Medialuna,9.07,food
2016,11,3,Thursday,morning,7,50,50,341,Medialuna,9.07,food
2016,11,3,Thursday,morning,8,1,8,342,Medialuna,9.07,food
2016,11,3,Thursday,morning,8,1,8,342,Bread,3.01,food
2016,11,3,Thursday,morning,8,7,16,343,Farm House,3.31,unknown
2016,11,3,Thursday,morning,8,8,26,344,Coffee,9.07,drinks
2016,11,3,Thursday,morning,8,8,26,344,Pastry,2.91,food
2016,11,3,Thursday,morning,8,9,59,345,Farm House,3.31,unknown
2016,11,3,Thursday,morning,8,15,21,346,NONE,9.98,unknown
2016,11,3,Thursday,morning,8,15,21,346,Coffee,9.07,drinks
2016,11,3,Thursday,morning,8,15,21,346,Coffee,9.07,drinks
2016,11,3,Thursday,morning,8,15,21,346,Pastry,2.91,food
2016,11,3,Thursday,morning,8,15,21,346,Pastry,2.91,food
2016,11,3,Thursday,morning,8,15,21,346,Coffee,9.07,drinks
2016,11,3,Thursday,morning,8,40,43,347,Medialuna,9.07,food
2016,11,3,Thursday,morning,8,49,23,348,Bread,3.01,food
2016,11,3,Thursday,morning,8,49,23,348,NONE,9.98,unknown
2016,11,3,Thursday,morning,8,49,23,348,Tea,6.65,drinks
2016,11,3,Thursday,morning,8,49,23,348,Sandwich,3.21,food
2016,11,3,Thursday,morning,8,54,40,349,Bread,3.01,food
2016,11,3,Thursday,morning,9,0,24,350,Jam,10.08,food
2016,11,3,Thursday,morning,9,0,24,350,Coffee,9.07,drinks
2016,11,3,Thursday,morning,9,0,24,350,Farm House,3.31,unknown
2016,11,3,Thursday,morning,9,2,32,351,Focaccia,1.29,food
2016,11,3,Thursday,morning,9,6,17,352,Bread,3.01,food
2016,11,3,Thursday,morning,9,8,32,353,Tartine,8.06,food
2016,11,3,Thursday,morning,9,8,32,353,Pastry,2.91,food
2016,11,3,Thursday,morning,9,8,32,353,Bread,3.01,food
2016,11,3,Thursday,morning,9,8,32,353,My-5 Fruit Shoot,10.38,unknown
2016,11,3,Thursday,morning,9,13,37,354,Farm House,3.31,unknown
2016,11,3,Thursday,morning,9,13,37,354,Pastry,2.91,food
2016,11,3,Thursday,morning,9,19,54,355,Bread,3.01,food
2016,11,3,Thursday,morning,9,19,54,355,Pastry,2.91,food
2016,11,3,Thursday,morning,9,24,38,356,Pastry,2.91,food
2016,11,3,Thursday,morning,9,24,38,356,Bread,3.01,food
2016,11,3,Thursday,morning,9,31,19,357,Jam,10.08,food
2016,11,3,Thursday,morning,9,31,19,357,Coffee,9.07,drinks
2016,11,3,Thursday,morning,9,34,0,358,Farm House,3.31,unknown
2016,11,3,Thursday,morning,9,34,56,359,Bread,3.01,food
2016,11,3,Thursday,morning,9,34,56,359,Pastry,2.91,food
2016,11,3,Thursday,morning,9,44,36,360,Coffee,9.07,drinks
2016,11,3,Thursday,morning,9,44,36,360,Tea,6.65,drinks
2016,11,3,Thursday,morning,9,44,36,360,Bread,3.01,food
2016,11,3,Thursday,morning,9,45,20,361,Jam,10.08,food
2016,11,3,Thursday,morning,9,57,55,363,Pastry,2.91,food
